x1,x2,y
18.05033269,3.554160917,0
10.86904778,-0.689935579,0
7.859218932,2.37845362,0
8.863348297,3.82984594,0
4.045469376,-1.441091276,0
6.783019624,2.673082432,0
4.341036876,-1.179632201,0
9.836415446,3.243846847,0
9.646826608,1.874743451,0
7.934163023,1.417570085,0
15.78384829,3.660471997,0
7.791574196,3.435474782,0
15.71568225,-1.244019215,0
8.814436658,1.604147302,1
0.28914241,3.675040757,0
10.18948845,-1.47954187,0
8.141944184,3.306450936,0
7.023028749,5.627669257,0
11.66530209,2.490112068,0
-3.800613921,-1.642063393,0
3.932731103,1.751957764,0
1.701370713,3.944533081,0
11.61009732,-2.794899731,0
10.23487685,1.74472448,0
21.16669394,-1.558829618,0
7.237450189,1.341292102,0
-0.263173219,1.874632116,0
-3.615359611,-0.023646717,0
8.634686496,4.564207699,0
2.392300971,0.748496252,0
11.07533096,2.634849136,0
24.16831946,0.827959043,1
2.239361682,-0.531622103,0
4.721325335,-3.33460365,0
-0.310346526,-1.284326853,0
-0.533114366,3.408531649,0
16.50456544,1.434935064,1
5.897604685,2.430751717,0
14.94567222,5.602845214,0
5.20309054,-1.115797604,0
-2.308893334,1.435021685,1
7.273868455,5.944832936,0
12.86996908,3.991570143,0
3.473807036,0.578950752,0
5.828705183,4.249264953,0
25.27456639,2.026398309,1
9.102835887,1.038775704,0
-7.964271013,0.382416762,0
8.520388617,0.692370655,0
0.410205431,3.157101173,0
-0.592515102,2.964922605,0
9.781311872,-0.301814385,0
12.68913708,-0.80382621,0
9.997633022,1.940744246,0
3.268778505,3.043463031,0
7.388148617,0.608896921,0
6.624428879,4.03075018,0
6.723490307,2.656779959,0
8.26329188,3.094208075,0
13.70836659,3.79991606,0
8.438611211,3.366335922,0
13.09470523,0.722938279,0
-7.425024299,1.374472146,0
14.35902113,1.446735572,0
5.310272384,1.484417094,0
15.78384829,0.155125916,0
9.638991629,4.273742455,0
4.707734575,1.793149462,0
7.755539146,2.203511358,0
12.69481913,-0.237948246,0
8.271384742,-0.16543691,0
1.431855709,4.420879706,0
14.65192104,5.624597169,0
9.780291078,1.957887053,0
4.620901386,1.576702085,0
23.26980176,3.02307981,0
3.899871411,-3.127151123,0
6.031508823,2.110422636,0
10.08253687,-2.303519442,0
4.336243971,2.141988936,0
6.712891352,-1.330493061,0
8.851454405,2.811844225,0
5.811401594,1.286777892,0
13.64338979,0.247929945,0
15.82482746,3.273904193,0
13.67233299,0.761030611,0
19.71869479,0.107561821,0
9.832820276,-1.012588683,0
10.81886195,-0.625748644,0
0.066955385,-0.281713239,0
7.083221611,4.323638629,0
0.979676238,4.764289604,0
19.48225818,1.68168266,1
3.145224545,1.145049793,0
7.036616073,1.816366906,0
12.76205546,3.261241692,0
9.379242782,2.791732829,0
13.85234598,1.729565249,0
-4.229794299,3.29705022,0
9.596386308,-2.856566017,0
1.5853907,1.014197823,0
1.176637464,2.167225397,0
11.92412638,1.918261276,0
2.920010477,0.170621905,0
11.38220346,0.030275173,0
-4.336589548,2.48430994,1
7.140437621,3.80466739,0
0.066955385,-1.152629534,0
14.88715243,-1.582731145,0
11.25131126,-0.001821575,0
4.75238144,-3.242709238,0
7.675854307,5.43172586,0
13.64338979,3.724235646,0
6.100163044,-0.025306735,0
7.30313895,3.387239009,0
7.88424937,4.242285953,0
15.51069357,3.309213778,0
5.645811151,2.788974523,0
16.06130662,1.093713012,0
7.426440684,3.584877343,0
10.09412578,3.105271238,0
13.6787025,0.825243348,0
15.66743212,2.65418596,0
8.54026747,-0.856639189,0
7.350752123,-0.205570767,0
-2.666562621,1.227349246,0
10.52752261,-0.213974666,0
6.961779585,-1.647771578,0
5.677787453,3.960303689,0
3.145224545,-0.444123352,0
7.355094987,4.344516058,0
11.22710541,-2.01967747,0
12.90332027,0.824628697,0
-2.953148089,1.708915694,0
7.974018204,-0.048026321,0
7.799190698,0.608009074,0
7.645838797,4.845863916,0
10.86904778,0.725766461,0
-11.73372669,2.083167265,1
12.25547625,0.298346836,0
12.41457586,0.894879003,0
6.119852604,-1.511715865,0
-0.448928027,-1.196632136,0
-0.570835787,2.70322787,0
3.412419966,1.807490461,0
-2.495456725,1.344551064,1
-0.448928027,2.221748548,0
6.105779271,-2.688728446,0
3.680779552,1.859021821,0
9.588397196,0.283107057,0
16.45659589,0.839359844,1
-7.967072392,0.487907464,1
1.701370713,4.314290431,0
8.357051323,4.157352514,0
8.467694894,4.311545334,0
3.154180555,3.475312826,0
8.991809193,4.632363643,0
6.622907626,3.744215263,0
1.433611977,3.758021793,0
13.22970175,7.048364498,0
7.271416758,1.865817105,0
14.96813423,4.288658984,0
9.80099093,2.110775497,0
-1.384234596,-1.668542792,0
-2.168687069,-1.271317049,0
4.304773629,-0.195155503,0
7.273868455,1.264006742,0
1.780759676,2.851742469,0
10.01744287,-0.037819129,0
1.780759676,-0.034214264,0
17.11715732,0.468729695,0
-4.13219807,1.144511109,0
1.288222503,4.051304167,0
-4.308050126,2.531741147,1
8.271384742,4.263785071,0
0.066955385,2.798355847,0
-0.766843137,-0.364046844,0
10.70666853,3.274218409,0
2.349743445,3.861849104,0
2.269391712,2.082610841,0
13.06114644,0.364843809,0
13.38362401,4.328017992,0
0.410205431,-0.869089583,0
-5.580884388,2.21686891,0
7.917078192,3.950414442,0
2.963604856,2.479218009,0
5.861120552,-1.166034551,0
15.32136271,2.510478686,0
-5.580884388,-1.429615125,0
5.595512111,-0.830971143,0
8.509266141,3.60205246,0
12.72492394,0.351594379,0
10.9615578,2.732201971,0
10.89216921,-1.932903982,0
9.178418515,-0.078429706,0
11.87743103,2.010674305,0
7.118436359,3.252126376,0
7.799190698,4.185406608,0
9.178418515,0.59159241,0
9.008296561,3.039064859,0
3.496466684,1.599979063,1
-0.592515102,-1.552090709,0
11.66530209,-0.302800648,0
4.531730895,2.715849441,0
15.10842101,3.994235255,0
5.91377795,-1.096103591,0
11.48533504,2.364211758,0
15.10813649,4.750213833,0
15.26627302,0.664467921,0
3.801125487,4.860370223,0
8.584721503,2.026165008,1
6.344280802,-1.043279777,0
-2.953148089,-0.24633387,0
2.605786017,3.807346944,0
-0.310346526,2.81462998,0
11.22710541,3.161304367,0
4.341036876,0.390205476,0
0.569756837,0.701213674,0
15.71568225,-0.590611466,0
12.25884204,2.813378764,0
15.90767937,-1.288926524,0
5.109219456,0.309890673,0
10.33210217,1.809711306,0
-3.800613921,5.06164197,0
6.724582449,3.956369517,0
5.024710337,1.848063793,0
13.24397982,-0.400523965,0
1.229558994,3.404719774,0
10.82142445,-2.806798683,0
-5.580884388,-0.132569395,0
-2.966031652,1.370172559,0
9.819057878,2.023581246,0
-0.796256419,-0.898640628,0
-0.029613964,0.453634967,0
2.049820896,0.339755245,0
-2.501149075,1.096147183,1
10.08253687,2.889148078,0
3.145224545,2.183136896,0
6.368952822,2.363267796,0
3.872907074,-2.719770857,0
15.31970628,-1.093503025,0
5.464964155,2.930432925,0
1.288222503,1.668540044,0
8.299509791,0.657294688,0
6.756882735,2.187809113,0
8.509266141,3.507365328,0
3.708739036,2.089019194,0
-9.272212164,1.12049296,0
3.261998342,-0.711025517,0
12.84006324,-0.36319068,0
8.745683995,1.22196186,0
12.53161878,2.097572442,0
6.663558115,3.012945263,0
0.457642712,-1.406450507,0
13.85234598,2.671154288,0
-7.836045724,0.794362074,0
18.0871561,2.263864189,0
12.76205546,1.850242136,0
5.677787453,0.774283063,0
12.81625401,2.663279831,0
17.11715732,-0.341918554,0
14.70965972,4.351006176,0
19.71869479,4.524611828,0
25.14029129,1.851589758,1
12.41457586,4.68575097,0
4.492209146,0.811530348,0
6.617805123,1.110071846,0
-2.135025259,2.017956136,0
-3.615359611,-0.196290617,0
9.553600268,3.301477228,0
1.433611977,4.905776739,0
5.409110569,3.71600316,0
10.36650019,-1.923379511,0
3.566764567,3.301501181,0
2.970471472,4.413914867,0
12.4382275,2.836257104,0
17.44309747,-0.631398082,0
6.283829376,4.056658909,0
4.422079754,-2.22253725,0
8.491173671,5.618163401,0
19.8152114,1.120566268,0
12.1337678,-1.159862857,0
15.32136271,-0.078347322,0
8.38579703,1.074351848,0
7.934163023,1.122930585,0
3.037544231,-0.629300204,0
1.364716907,4.453205063,0
6.783019624,2.51589443,0
3.261998342,1.134921532,0
7.355094987,0.462406542,0
-1.463316947,2.16203194,0
7.755539146,6.359382488,0
4.388272213,2.308968151,0
7.388148617,0.533653372,0
6.461288564,0.188047983,0
17.46684954,-3.221151912,0
3.24824112,0.881828111,0
14.94567222,0.146335816,0
7.271416758,3.180794183,0
7.350752123,6.215323813,0
9.596386308,3.728468842,0
15.82482746,2.762280148,0
6.16995008,0.412184662,0
7.098245605,2.586641814,0
2.914042113,-0.959340019,0
14.81458993,2.079933795,1
4.212944757,1.379212037,0
22.69223528,1.255467176,1
8.224524758,4.554229469,0
3.006111104,-0.861890384,0
3.214965235,1.893816681,0
1.780759676,5.099866874,0
24.17186673,0.516251405,1
1.288222503,0.596940611,0
11.03747309,2.325038816,0
23.98249264,1.975912625,0
3.412419966,-2.00073826,0
9.418247881,1.915226798,1
2.605786017,-1.375015251,0
-0.791931382,-0.109604779,0
8.271384742,-1.736328227,0
11.01275645,-0.843463978,0
7.610513503,5.847423471,0
13.24397982,1.36518844,0
4.336243971,-1.76611859,0
3.525321347,1.281192697,0
8.145047953,0.766047974,0
12.4382275,0.460647546,0
5.416755286,-1.369072172,0
4.31096966,4.081935611,0
11.3761637,-2.241518015,0
9.208353129,-0.441576161,0
14.88715243,3.020943891,0
4.31096966,3.734197523,0
2.476188701,3.13392955,0
7.940345902,0.455561404,0
-0.310346526,0.16371998,0
4.675582943,-0.377882599,0
-0.791931382,2.842408976,0
8.901740795,0.12183626,0
14.88715243,4.627640551,0
3.872907074,1.809371719,0
7.002447014,4.471412997,0
16.88386337,-1.463828781,0
23.63095861,0.373440165,1
11.45296908,0.654677823,1
2.332747049,0.270090459,0
9.695264277,2.996154012,0
11.7208338,3.945811247,0
7.023028749,-1.842465456,0
-0.61850453,2.945458474,0
9.820474174,2.89949375,0
-6.196157109,0.333097513,0
7.567091956,1.535678098,0
-7.964271013,-0.821210044,0
-1.68782241,1.92873382,0
5.297160648,-2.755618132,0
3.899871411,1.816774872,0
8.145047953,5.350079668,0
9.512388285,0.52314211,0
-0.5499404,0.917344682,0
11.22710541,1.41759692,0
11.3744873,-1.452856593,0
17.44309747,0.365232972,0
14.97406129,0.406206993,0
23.39364763,-2.546296471,0
0.410205431,-0.72623126,0
5.846866002,0.108464735,0
7.141549781,4.561668796,0
6.16995008,1.770133817,0
3.24824112,1.362255451,0
10.33537007,-1.09358626,0
18.53905345,0.858707556,1
7.88424937,5.588657138,0
17.44309747,2.727914243,0
5.897604685,-2.283100426,0
5.928455076,-1.187041029,0
9.903093124,2.414395301,0
8.634686496,3.605893637,0
4.374662171,-2.896257134,0
-2.163254599,-0.294921086,0
6.858510075,-2.214009912,0
9.743093724,-0.450382717,0
5.409110569,-1.45808632,0
6.940639754,3.415816221,0
9.899940462,0.43332931,0
10.32271667,1.241143498,0
-0.135325907,-1.581150093,0
15.81094683,1.387176709,1
1.625132391,3.638684164,0
2.929567715,-0.994722029,0
10.88273386,2.211810556,0
3.566764567,3.098825591,0
-1.708665643,0.120855754,1
13.43708798,0.155764075,0
-4.729004278,2.043108389,1
7.141549781,2.458081312,0
-2.171598451,0.913410763,1
2.914042113,3.217342823,0
4.707734575,2.086177473,0
11.53007209,2.838907776,0
5.469639937,0.607981096,0
3.656539834,3.593157259,0
8.979582895,3.521341389,0
14.30049201,1.70904267,0
11.71632513,3.557391354,0
10.09412578,-0.908279531,0
2.819716781,0.533374363,0
10.09412578,-1.522204666,0
3.932731103,-1.91331531,0
11.61009732,4.158351469,0
3.148768289,2.467843373,0
7.118436359,1.338850104,0
3.268778505,3.241964125,0
-6.133929977,1.973517484,1
5.297160648,-2.355649505,0
8.863348297,4.190028906,0
12.88339713,3.413722462,0
6.05895852,3.878982712,0
3.719719687,2.196668718,0
4.16149,0.701286628,0
7.567091956,4.489266258,0
7.388148617,3.263029647,0
9.820474174,1.839619626,0
3.656539834,2.718836368,0
-1.890780066,-0.660548262,0
9.989976061,3.128219037,0
-0.61850453,-0.365756149,0
9.989976061,0.885824139,0
10.77486636,-1.345769886,0
7.974018204,3.654895808,0
11.09583837,-0.678549917,0
4.523738448,2.015090231,0
6.963324457,3.159643461,0
10.13922507,3.639726473,0
2.920010477,-1.703369379,0
16.0695815,3.527721346,0
-0.592515102,-1.794906509,0
2.760333398,1.79244671,0
5.426791786,2.612421138,0
3.372824771,4.50306882,0
-2.182694182,-4.76328313,0
15.91824728,-2.01604885,0
-0.938641086,-0.577376946,0
13.38567428,0.496110427,0
7.237450189,-0.439851602,0
3.913508734,-0.211120309,0
12.28786906,-0.425844527,0
2.049820896,3.365487283,0
9.204831395,-0.216203957,0
8.491173671,3.382440935,0
14.37678298,2.243675484,0
5.491042418,3.165248905,0
8.489758884,-0.057937694,0
6.39804467,-1.011156283,0
-7.477500704,-2.00795796,0
16.63956453,1.747789008,0
11.66530209,1.140245893,0
4.388272213,3.071916219,0
-2.135025259,2.964638418,0
9.638991629,-0.335470451,0
2.963604856,-0.441792046,0
3.34974196,-0.239899204,0
6.750297702,-1.115183231,0
1.111141772,3.931348347,0
-7.425310767,0.972746133,1
9.755483011,3.628486778,0
-1.139521686,-0.662772378,0
1.263503529,4.085971877,0
19.97450276,5.750291485,0
8.06129757,3.717909122,0
9.319681763,4.570338458,0
-0.570835787,-2.81186849,0
12.4382275,-0.437620134,0
2.281891876,0.170769426,0
11.04551443,-0.190499646,0
13.62515532,2.930609973,0
9.80099093,3.055219962,0
7.947055209,5.80536828,0
-7.34500725,0.838104068,1
10.36650019,-1.813481643,0
11.38220346,4.026389531,0
16.70233972,-1.776075307,0
18.07249078,4.75805942,0
3.417112953,1.77804305,0
2.311391381,3.557428322,0
12.34205726,-0.359995707,0
5.251266238,-1.767559878,0
1.647254094,0.159436562,0
14.98604755,2.627372388,0
16.26400489,-1.370239831,0
9.173939642,3.446113753,0
4.393476864,-0.086982153,0
9.80099093,-1.098676444,0
-2.168687069,3.420307542,0
13.28243277,1.269623042,0
5.196074092,-1.605694214,0
3.45201576,0.473880025,0
8.914484481,4.237859892,0
18.33499886,-0.142321665,0
0.531204722,0.331322805,0
5.520759383,-1.731570321,0
3.823895259,-0.276894612,0
1.263503529,-0.424492425,0
13.63831478,4.698576781,0
10.46595305,1.703767236,0
3.601932021,2.266456318,0
3.268778505,0.630063073,0
5.310272384,-0.861650989,0
5.686350104,0.748131903,0
20.21342446,3.895581321,0
-0.791931382,2.353216715,0
17.28139814,1.099863405,1
10.80748479,3.523490853,0
4.860484622,-0.682771766,0
4.620901386,1.820910587,0
4.860484622,2.248724759,0
5.20309054,2.609093953,0
4.858985938,0.425845571,0
9.392390758,2.557919394,0
4.523738448,2.903932307,0
5.879046578,3.409599423,0
16.5086077,1.554202995,0
12.88339713,3.230783194,0
11.93001922,-0.645644428,0
9.612260017,3.114922409,0
-0.570835787,1.645794467,0
7.859218932,-0.636330558,0
-3.012027148,-0.134934456,0
7.940345902,5.10959733,0
12.76205546,3.700149586,0
3.601932021,2.841367919,0
0.593410072,3.976236988,0
2.049820896,5.624063375,0
-0.135325907,-0.0662417,0
-2.680253917,1.347488608,1
9.187471412,3.873551598,0
12.38478691,1.646497701,0
4.707734575,2.536578715,0
7.126646492,5.980159063,0
5.196074092,-0.185505765,0
-0.791931382,-2.496110883,0
4.388272213,-0.929200553,0
-0.231727896,4.139788316,0
21.1767725,2.674378877,1
-3.748030727,1.101715559,0
13.02229544,3.155954045,0
9.820474174,0.207725526,0
-8.782436795,0.175626035,1
8.991809193,2.72540156,0
3.801125487,1.356578389,0
12.76205546,2.498842914,0
4.464904845,-1.589704098,0
9.553600268,2.076055097,0
15.78384829,3.301893596,0
7.934163023,-0.877851767,0
10.33537007,-0.429703562,0
4.142658832,2.300549645,0
7.859218932,4.497245096,0
3.680779552,-1.237699767,0
6.781552202,-1.727082024,0
8.489758884,4.309285074,0
-2.030360974,0.595604702,1
13.89025181,0.528779607,0
11.77474032,-1.294744993,0
8.991809193,3.371354059,0
17.44309747,-1.074739791,0
6.724845799,-0.054107916,0
4.374662171,2.455555595,0
8.38579703,-0.971481089,0
2.920010477,0.697695381,0
13.73086008,2.992388066,0
11.92412638,0.635314408,0
0.176168721,0.718197081,0
12.34205726,-0.25979407,0
4.422079754,2.688654713,0
5.776084495,2.510511028,0
-1.68782241,-1.392881606,0
14.96813423,0.921798221,0
15.90767937,-1.743647088,0
-4.051009866,-0.309884342,0
15.90767937,4.391565479,0
7.633120174,1.493881235,0
8.77791159,-0.466881284,0
3.375711332,4.64690146,0
7.91992045,4.520311443,0
4.31096966,-0.2961669,0
18.07249078,1.442004088,0
13.6787025,-0.657959729,0
6.756882735,0.116213907,0
6.940639754,-0.43297213,0
19.97450276,1.825745115,0
-1.705355361,-0.580271901,0
-0.744499599,-0.6772759,0
1.36523752,2.995469203,0
5.164632639,1.115709562,0
-0.58501459,2.288695442,0
12.73373446,-0.122623211,0
8.299509791,0.806269263,0
10.20504092,-1.626795484,0
4.346855797,1.698404881,0
5.20309054,-3.077307392,0
12.10561157,-0.777185733,0
-11.53569609,2.192281019,1
5.846866002,1.223314025,0
-0.384540796,1.530079489,1
2.67832476,3.374189509,0
9.389406016,0.867657462,0
6.344280802,3.556653284,0
-2.687352194,1.365900407,1
11.48533504,-1.052409058,0
7.140437621,3.494427683,0
0.457642712,0.032508455,0
4.377979616,-1.137842741,0
4.130717328,-2.450317081,0
12.15136142,0.679025746,0
13.87403905,0.291527386,0
-3.012027148,-0.68998462,0
12.72492394,-1.720097259,0
-11.52446078,2.502887249,1
7.273868455,-0.355192715,0
9.820474174,4.25564473,0
3.412419966,-2.423564144,0
9.018856401,0.682650763,0
-4.581805635,1.117018975,0
5.977478031,2.174782553,0
6.724845799,-0.484282928,0
-0.533114366,-1.226361108,0
4.464904845,-2.504022208,0
8.108846781,0.069833776,0
-11.6862696,2.757885363,1
7.225207527,5.351079026,0
5.811401594,4.846823964,0
7.940345902,5.185258109,0
4.336243971,-1.072803462,0
23.98249264,-0.947711827,0
16.97684306,1.961207026,0
6.05895852,0.320013946,0
-1.384234596,2.149976572,0
-0.966908527,3.942304323,0
9.008296561,3.123921228,0
10.82142445,-0.810427861,0
8.430563249,0.597440631,0
10.46595305,-1.63364303,0
5.205817194,-2.031506344,0
8.745683995,1.017622921,0
0.047452845,0.6969831,0
9.512388285,4.404217134,0
-5.194435299,3.125738433,0
13.26848949,3.156090302,0
0.176168721,2.002800878,0
23.21669123,1.115066194,1
6.591088702,-0.531972751,0
19.5690443,2.132930598,1
5.469639937,-0.864803342,0
7.567091956,-1.596745115,0
5.921984784,3.572425093,0
0.08163932,3.496925081,0
1.406151926,-0.213521329,0
10.23487685,1.105399496,0
10.2468997,1.80346524,0
3.34974196,0.577256336,0
15,20,1
9.832820276,3.461972221,0
16.21354411,2.218562211,0
9.208353129,6.028816141,0
6.283829376,0.33117676,0
11.36143545,1.739621815,0
-0.966908527,-1.367616091,0
10.87880143,-2.421487202,0
3.114210585,2.384189095,0
11.25131126,0.743283842,0
3.154180555,4.142716835,0
-9.857337375,1.145946974,1
13.76144036,0.948241537,0
11.80989597,2.119111846,0
-0.263173219,5.242547603,0
-2.259108062,-0.888541881,0
3.148768289,-0.958754069,0
-0.533114366,4.357202218,0
9.395789294,3.321325914,0
2.12343922,-0.907098044,0
11.1616743,1.347043745,0
23.26980176,-0.386997639,0
11.87743103,2.576284101,0
-0.791931382,2.360471496,0
2.38186494,3.591171322,0
23.98249264,-1.727482003,0
-10.65196527,2.76824142,1
12.55491608,3.271199249,0
15.14542777,1.762619923,1
12.87859747,3.651062551,0
2.478483566,4.503444712,0
6.077380102,1.876307195,0
3.025488792,1.314404044,0
5.677787453,-2.022891999,0
7.111311147,-1.233071869,0
-1.405611011,2.776339406,0
10.18948845,-2.95065907,0
6.100163044,2.597148751,0
15.06051321,2.017370148,0
3.34974196,1.61432098,0
11.473037,2.066552294,0
16.11227768,1.295782042,0
22.47122654,1.798733514,0
6.963324457,0.754720966,0
9.951962531,-1.461916659,0
1.607363208,3.817592745,0
0.768501364,1.381189828,0
3.708739036,-3.842225787,0
18.21764028,1.673003102,1
5.977478031,0.691584649,0
5.861120552,0.034363684,0
9.876661323,-1.710940783,0
6.712891352,2.625664582,0
13.02229544,2.585375795,0
7.675854307,1.260634775,0
6.978830033,5.060972634,0
11.33452375,-2.56308906,0
5.196074092,-1.111903864,0
19.71869479,3.205940921,0
12.94826487,-0.483239847,0
11.03747309,-2.264682832,0
6.726787837,0.78973454,0
12.69481913,-1.97733906,0
13.09470523,-1.607845256,0
1.183719665,5.137309717,0
0.457642712,0.537251435,0
5.98464673,0.285001835,0
-5.194435299,1.956516627,0
0.176168721,4.116980347,0
20.98464549,2.472767899,1
1.278104013,0.208883693,0
2.929567715,4.056500584,0
7.312596944,4.336370739,0
-0.5499404,3.188635273,0
8.54026747,1.150842209,0
10.01744287,3.534650631,0
7.859218932,5.338790532,0
3.261998342,2.129731506,0
15.06051321,-0.904322582,0
5.226087188,-1.04321683,0
9.530769451,3.172384487,0
11.22710541,-2.091805349,0
1.350300853,1.870200179,0
-0.448928027,4.389248464,0
12.71464787,0.530007481,0
9.031804001,3.333811391,0
4.587915899,2.195705835,0
11.04551443,3.98403018,0
11.53007209,-1.206444905,0
13.1934599,4.086879178,0
13.67233299,0.995573818,0
8.914484481,4.934229218,0
9.2554346,4.545482018,0
6.100163044,-1.312850094,0
7.645047101,3.624600314,0
8.491173671,0.344676969,0
5.004885696,0.421097227,0
14.1367659,-0.500341645,0
14.96813423,5.233275024,0
4.341036876,-0.75988075,0
-5.580884388,4.168766265,0
10.09412578,2.250325689,0
12.50971513,-0.605529858,0
3.292587563,3.14825894,0
7.633120174,1.817771472,0
5.677787453,3.892720155,0
7.869375404,3.517987504,0
11.80778243,-1.39987348,0
10.60609517,1.684854042,0
7.791574196,0.915902424,0
18.74094861,1.79004904,1
9.575597795,0.161883488,0
2.38186494,4.50374282,0
7.46440734,4.135333762,0
3.268778505,3.287731805,0
7.633120174,2.201730231,0
11.6986816,-0.961990538,0
4.16149,-1.869453488,0
4.721325335,1.892383154,0
7.002447014,-0.741096969,0
6.75211744,2.460765365,0
-2.555347015,3.386470184,0
0.593410072,3.454727532,0
-1.805345198,-0.855295814,0
10.89216921,-2.468825328,0
10.51146705,0.247524574,1
13.06208824,0.99097168,0
9.031804001,-1.588619742,0
11.33452375,-0.58887918,0
-3.138007575,3.721207827,0
13.76144036,3.666067126,0
0.28914241,0.233319793,0
0.24344486,0.268495156,0
21.16669394,4.566925515,0
7.799190698,0.276840666,0
3.114210585,0.495420833,0
11.83405541,2.906976858,0
14.94567222,0.309578803,0
13.64338979,4.829708761,0
14.50713606,4.574088625,0
6.609034398,2.799740876,0
6.113334723,3.308458046,0
6.139753469,2.214857967,0
13.22959467,5.114815205,0
14.93665537,2.36747135,1
12.84057321,0.35126361,0
0.27633876,-0.527988024,0
3.372824771,-2.442616264,0
9.553600268,-1.210044646,0
5.01130037,1.308317893,0
1.988904974,-1.211466183,0
18.60188524,-1.032845264,0
12.70658143,3.043653503,0
6.941709197,3.681613242,0
12.94826487,0.071074445,0
6.717577408,4.41398905,0
1.36523752,-0.515899577,0
9.832820276,0.607290994,0
20.21342446,4.854086781,0
10.32271667,1.420641637,0
0.047452845,3.917051095,0
19.91521215,-1.865643385,0
3.014807864,2.941363727,0
11.77474032,-2.120493538,0
18.76120599,1.038590684,1
6.75211744,-0.840417592,0
4.523738448,0.204569951,0
4.31096966,-1.275755727,0
13.67233299,5.331505913,0
13.06208824,4.337480799,0
8.224524758,4.211603582,0
5.051839232,-3.180771387,0
1.325472772,3.325863056,0
-11.84317779,2.066753004,1
7.645047101,-0.840315369,0
13.64338979,4.600258241,0
10.67050667,0.564124092,0
0.047452845,-0.057671748,0
11.93001922,1.376083192,0
13.64338979,4.433550292,0
15.75211659,-0.531523468,0
5.04784291,-2.723193068,0
-1.384234596,0.388603162,0
4.654880294,2.20755682,0
-1.986992552,-0.200377638,0
-11.68527503,2.527448667,1
5.297160648,3.566301446,0
10.23487685,2.892223086,0
6.872376133,0.420358711,0
7.662947588,0.999516398,0
10.60609517,3.33187343,0
4.707734575,1.566813796,0
12.10561157,-2.163557822,0
-11.96517182,2.151883754,1
0.08163932,-0.765244176,0
12.94245594,0.228029229,0
22.47122654,1.979216863,0
15.31970628,3.121569624,0
10.60609517,2.651359453,0
8.96768816,1.469829854,0
1.364716907,-0.615195453,0
12.94826487,2.653772717,0
3.32369414,0.697957342,1
-4.229794299,5.637865189,0
1.558726612,5.595726382,0
-11.6550157,2.29220164,1
15.31970628,0.636022269,0
19.59591959,2.890142794,1
8.520388617,5.820795332,0
7.436032079,0.251401712,0
-2.966031652,1.926787251,0
6.869625661,1.82342991,1
9.392390758,2.474945393,0
5.000580506,-2.25436383,0
6.434803049,2.983561727,0
6.614085141,3.779001503,0
5.310272384,-3.160593001,0
9.2554346,0.049187929,0
16.80067274,2.809355544,0
1.183719665,2.873348717,0
13.23040995,2.788976313,0
-7.548919682,2.431379615,0
7.974018204,2.705735892,0
10.32271667,2.549203074,0
12.28786906,2.936767741,0
4.79652093,3.225013534,0
10.79884272,1.460709112,0
12.28786906,-2.580050861,0
16.88386337,3.69690507,0
6.344280802,3.515964632,0
16.67537451,0.937345327,1
4.677827696,-1.301863857,0
7.819631298,1.94587969,0
10.79884272,0.974666197,0
7.118436359,4.484956821,0
1.090151775,2.193692869,0
10.80748479,-0.647158867,0
15.10813649,0.319759393,0
7.88424937,5.442422002,0
6.723490307,0.338295574,0
4.675582943,2.394191675,0
9.204831395,3.430402498,0
1.233340016,4.327936082,0
7.662947588,0.285000727,0
15.66743212,-0.884161403,0
5.828705183,-0.392163198,0
11.80778243,-1.390494366,0
11.53007209,1.808987626,0
1.350300853,-0.072175237,0
13.27795459,3.93246448,0
1.737326603,0.484532356,0
12.70658143,3.393420708,0
6.479479594,4.908798861,0
8.108846781,5.188173374,0
5.645811151,-0.587175655,0
3.325197926,2.915929102,0
9.178418515,0.825193839,0
3.872907074,4.253716982,0
5.251266238,-1.768390084,0
0.025076622,-2.134932467,0
4.341036876,2.407582904,0
1.431855709,1.076156264,0
-4.050711719,2.054944594,0
2.478483566,-0.758550652,0
7.49922583,1.193076602,0
14.35902113,5.241527607,0
16.11227768,-0.70217511,0
15.32136271,-1.307324811,0
12.25884204,-2.317218329,0
11.69045546,-0.144664817,0
-7.425024299,-0.413891335,0
2.38186494,0.195995399,0
11.38220346,-2.74022159,0
10.2468997,1.698613961,0
3.24824112,2.467257893,0
11.61009732,1.695587979,0
13.67233299,4.155817532,0
17.93787431,0.690899073,1
7.899676442,0.624349566,0
12.88339713,2.516302984,0
9.530769451,-0.141320737,0
16.0695815,0.730954141,0
4.711888332,0.575546343,0
7.324600974,4.375647436,0
4.79652093,2.561685824,0
13.73086008,4.569969226,0
4.744529471,3.152522935,0
19.02772433,1.989542873,1
4.492209146,-2.92898671,0
1.607363208,4.152948395,0
3.331592496,1.26845305,0
0.457642712,5.267914006,0
13.1934599,4.12688399,0
19.8152114,4.894144444,0
10.08253687,-1.191771642,0
16.34687249,0.948649927,1
3.457776709,3.408959839,0
2.476188701,4.228832204,0
11.60807569,-2.728383224,0
16.06130662,-1.018493138,0
6.8015177,1.505903028,0
9.832820276,3.473149285,0
7.273868455,0.98587093,0
7.271416758,2.985022575,0
15.75211659,1.103637025,0
7.869375404,-0.254028493,0
7.364872319,0.408710872,0
0.531204722,4.425843908,0
1.433611977,2.765885152,0
-0.089703334,0.319152893,0
